county_desc,precinct_abbrv,precinct_desc,reg_total,reg_active,reg_inactive,party_dem,party_rep,party_unaf,party_lib,party_other,race_white,race_black,race_asian,race_aian,eth_hispanic,gender_male,gender_female,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,total_votes_g2024,total_votes_g2020,total_votes_g2018,turnout_rate_g2024,turnout_rate_g2020,turnout_rate_g2018,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct,pop_18_24,est_vap_youth,pop_25_34,pop_35_44,pop_45_54,pop_55_64,pop_65_74,pop_75plus,pct_18_24,pct_65plus,tv_18_24_p2026,tv_25_34_p2026,tv_35_44_p2026,tv_45_54_p2026,tv_55_64_p2026,tv_65_74_p2026,tv_75plus_p2026,tv_total_p2026,tv_18_24_g2025,tv_25_34_g2025,tv_35_44_g2025,tv_45_54_g2025,tv_55_64_g2025,tv_65_74_g2025,tv_75plus_g2025,tv_total_g2025,tv_18_24_g2024,tv_25_34_g2024,tv_35_44_g2024,tv_45_54_g2024,tv_55_64_g2024,tv_65_74_g2024,tv_75plus_g2024,tv_total_g2024,tv_18_24_g2018,tv_25_34_g2018,tv_35_44_g2018,tv_45_54_g2018,tv_55_64_g2018,tv_65_74_g2018,tv_75plus_g2018,tv_total_g2018,v_trump_2024,v_harris_2024,v_stein_gov_2024,v_robinson_gov_2024,two_pty_2024,precinct_rep_pct,precinct_dem_pct,precinct_margin,competitiveness,winner_2024,youth_dem_pct_raw,youth_rep_pct_raw,youth_dem_pct,youth_rep_pct,overall_turnout_2024,youth_turnout_2024,youth_share_2024,youth_turnout_gap,youth_turnout_2018
RANDOLPH,AR,ARCHDALE,8356.0,7198,1158,1018,3855,2290,33,2,6364,566,318,28,263,3472,4128,778,1266,1094,1169,1518,1336,1195,6280,5695,3509,0.8725,0.7912,0.4875,11853.0,9035.0,735.0,92.0,964.0,3.0,398.0,626.0,769.0,8906.0,9422.0,7440.0,574.0,79.0,643.0,497.0,7371.0,2818.0,0.7623,0.062,0.0649,0.0813,0.2377,0.7949,767.2957780961909,652.0,1375.6690820385777,897.91200774027,1387.2650688469164,1663.0975272246626,1446.5113448249222,933.5346377326977,0.0738,0.2288,33,80,100,141,277,374,303,1308,0,0,0,0,0,0,0,0,537,750,769,1028,1260,1106,830,6280,178,271,451,766,816,702,325,3509,5003.0,1398.0,1982.0,3971.0,6401.0,0.7815966255272614,0.21840337447273864,0.5631932510545228,safe,Trump,0.21840337447273864,0.7815966255272614,0.4473613497890955,0.5526386502109046,0.8725,0.6902,0.0855,-0.1823,0.2288
RANDOLPH,AS,ASHEBORO SOUTH,4035.0,3553,482,472,1822,1239,20,0,3154,245,42,7,326,1718,2086,432,589,497,463,683,672,699,3040,2801,1945,0.8556,0.7883,0.5474,6195.0,4502.0,494.0,51.0,97.0,4.0,513.0,534.0,1066.0,4301.0,4981.0,3811.0,408.0,24.0,70.0,678.0,3687.0,1693.0,0.7267,0.0797,0.1721,0.0157,0.2733,0.804,294.6153194147057,250.0,538.5760523250218,600.7691299728876,651.3775438115439,607.2117587518145,521.2477370748306,409.42844446139753,0.0623,0.197,28,57,69,81,197,264,244,940,25,36,54,78,165,210,158,726,251,349,352,406,597,576,509,3040,90,176,213,358,467,390,251,1945,2258.0,774.0,1063.0,1753.0,3032.0,0.7447229551451188,0.2552770448548813,0.4894459102902375,safe,Trump,0.2552770448548813,0.7447229551451188,0.4621108179419525,0.5378891820580476,0.8556,0.581,0.0826,-0.2746,0.2083
RANDOLPH,AW,ASHEBORO WEST,5815.0,4905,910,1021,2011,1839,32,2,4142,627,31,15,588,2475,2977,666,991,784,704,888,904,878,4078,3692,2401,0.8314,0.7527,0.4895,9462.0,5894.0,1037.0,126.0,142.0,0.0,1427.0,836.0,2371.0,5514.0,7343.0,4880.0,758.0,82.0,122.0,1568.0,4657.0,3568.0,0.6229,0.1096,0.2506,0.015,0.3771,0.7761,658.0453586086402,559.0,1151.4267112768125,1124.1035194264698,894.926720809234,1094.470674453091,825.5252990391981,784.3274446010402,0.0778,0.1902,29,48,84,86,200,272,317,1036,35,61,99,105,205,256,287,1048,377,499,530,533,766,735,638,4078,120,241,260,459,547,562,212,2401,2584.0,1515.0,1892.0,1910.0,4099.0,0.6303976579653574,0.3696023420346426,0.2607953159307148,safe,Trump,0.3696023420346426,0.6303976579653574,0.507840936813857,0.49215906318614294,0.8314,0.5661,0.0924,-0.2653,0.1802
RANDOLPH,BC,BACK CREEK,3307.0,2988,319,221,1859,889,18,1,2947,44,10,4,111,1496,1621,333,474,511,466,634,498,391,2637,2386,1472,0.8825,0.7985,0.4926,4537.0,3978.0,84.0,23.0,18.0,0.0,222.0,212.0,384.0,3909.0,3574.0,3202.0,53.0,19.0,17.0,247.0,3165.0,559.0,0.8768,0.0185,0.0846,0.004,0.1232,0.7877,388.63679010230163,330.0,341.29833015791115,753.503611155311,681.0724601322762,747.8604072279787,619.610417373348,539.0113975445423,0.0754,0.2248,30,23,69,69,139,159,124,613,1,2,6,9,1,13,6,38,232,315,404,441,547,421,277,2637,73,168,210,330,342,274,75,1472,2265.0,382.0,592.0,1899.0,2647.0,0.8556856819040423,0.14431431809595768,0.7113713638080845,safe,Trump,0.14431431809595768,0.8556856819040423,0.4177257272383831,0.5822742727616169,0.8825,0.6967,0.088,-0.1858,0.2192
RANDOLPH,DR,DEEP RIVER,4690.0,4110,580,478,2284,1329,18,1,3858,211,5,23,260,2093,2282,515,792,713,638,831,694,507,3508,3172,1868,0.8535,0.7718,0.4545,6971.0,5551.0,303.0,55.0,25.0,0.0,531.0,506.0,912.0,5422.0,5355.0,4444.0,227.0,37.0,21.0,559.0,4366.0,1420.0,0.7963,0.0435,0.1308,0.0036,0.2037,0.7682,737.4196867426317,627.0,1183.490265826856,632.2252049764412,1018.0984509176396,859.5014772827857,571.8760884483016,287.8890650131831,0.1007,0.1175,39,59,114,111,207,232,169,931,0,3,7,3,14,18,9,54,301,516,516,557,709,575,334,3508,111,229,269,385,426,321,127,1868,2938.0,617.0,864.0,2460.0,3555.0,0.8264416315049227,0.17355836849507736,0.6528832630098453,safe,Trump,0.17355836849507736,0.8264416315049227,0.42942334739803095,0.5705766526019691,0.8535,0.5845,0.0858,-0.269,0.2155
RANDOLPH,GR,GRANT,4100.0,3593,507,451,2017,1108,17,0,3344,189,17,3,316,1842,2045,422,659,561,556,712,592,598,3114,2817,1754,0.8667,0.784,0.4882,5722.0,4498.0,263.0,36.0,23.0,0.0,522.0,380.0,904.0,4343.0,4398.0,3643.0,197.0,24.0,12.0,524.0,3556.0,1224.0,0.7861,0.046,0.158,0.004,0.2139,0.7686,482.29618965046996,410.0,683.1842709542965,677.594351431503,719.9260749342959,824.3666978057863,585.0493151637611,396.3669137274113,0.0854,0.1739,25,48,56,121,178,222,194,844,1,2,2,5,3,11,36,60,285,396,412,481,602,522,416,3114,80,162,238,345,403,350,176,1754,2521.0,570.0,809.0,2049.0,3091.0,0.8155936590100291,0.18440634098997088,0.6311873180200582,safe,Trump,0.18440634098997088,0.8155936590100291,0.43376253639598833,0.5662374636040117,0.8667,0.6754,0.0915,-0.1913,0.1896
RANDOLPH,LB,LIBERTY,2886.0,2505,381,590,1112,795,7,1,2010,446,11,13,171,1252,1404,305,446,385,381,504,467,398,2119,1921,1155,0.8459,0.7669,0.4611,4222.0,2918.0,590.0,75.0,25.0,0.0,308.0,306.0,606.0,2804.0,3279.0,2305.0,516.0,57.0,15.0,377.0,2246.0,1304.0,0.6911,0.1397,0.1435,0.0059,0.3089,0.7766,400.70890520931135,341.0,590.0211614443992,355.35442830351957,544.85864156095,466.9315775614777,411.0795672748624,230.9669271207322,0.1065,0.1706,21,30,30,52,109,136,115,493,2,13,16,26,60,72,58,247,219,247,272,329,421,367,264,2119,55,103,140,248,283,228,98,1155,1445.0,691.0,860.0,1156.0,2136.0,0.6764981273408239,0.323501872659176,0.3529962546816479,safe,Trump,0.323501872659176,0.6764981273408239,0.4894007490636704,0.5105992509363296,0.8459,0.718,0.1034,-0.1279,0.1803
RANDOLPH,LC,LEVEL CROSS,2517.0,2195,322,250,1258,674,12,1,2040,155,17,8,102,1103,1185,242,385,385,330,491,397,287,1866,1629,980,0.8501,0.7421,0.4465,3622.0,2980.0,238.0,37.0,26.0,0.0,133.0,208.0,277.0,2920.0,2860.0,2400.0,179.0,33.0,24.0,182.0,2365.0,642.0,0.8227,0.0657,0.0765,0.0072,0.1773,0.7896,370.87124923089596,315.0,366.55578777149304,445.6353632870725,787.4477520016604,544.5740322319265,257.1206460789338,123.38925004044266,0.0979,0.1004,14,27,30,37,96,121,79,404,0,0,1,0,2,2,0,5,159,239,281,277,403,303,204,1866,36,99,135,195,265,171,79,980,1563.0,342.0,472.0,1295.0,1905.0,0.8204724409448819,0.1795275590551181,0.6409448818897638,safe,Trump,0.1795275590551181,0.8204724409448819,0.43181102362204726,0.5681889763779528,0.8501,0.657,0.0852,-0.1931,0.1488
RANDOLPH,NM,NEW MARKET,4551.0,4047,504,328,2553,1148,18,0,3960,103,24,22,109,1999,2196,434,665,636,636,824,758,598,3569,3237,2009,0.8819,0.7999,0.4964,6356.0,5622.0,127.0,47.0,53.0,0.0,200.0,307.0,354.0,5557.0,5016.0,4525.0,97.0,42.0,43.0,208.0,4482.0,734.0,0.8845,0.02,0.0557,0.0083,0.1155,0.7892,525.9801367017678,447.0,730.3687992104733,657.648695122467,895.2221663833458,1202.2997045787847,938.4824214070097,739.7476881653519,0.0762,0.2433,21,58,81,97,176,229,183,845,0,1,0,0,0,0,0,1,291,456,470,590,700,614,448,3569,90,228,256,426,484,383,142,2009,3153.0,466.0,737.0,2636.0,3619.0,0.8712351478308925,0.1287648521691075,0.742470295661785,safe,Trump,0.1287648521691075,0.8712351478308925,0.41150594086764297,0.5884940591323571,0.8819,0.6705,0.0815,-0.2114,0.2074
RANDOLPH,PR,PROVIDENCE,5815.0,5214,601,474,3151,1563,24,2,5196,98,17,19,97,2568,2825,551,845,734,855,1181,949,700,4657,4202,2625,0.8932,0.8059,0.5035,7714.0,6920.0,105.0,67.0,25.0,0.0,217.0,380.0,381.0,6854.0,6159.0,5614.0,81.0,51.0,18.0,233.0,5568.0,794.0,0.8971,0.0136,0.0494,0.0032,0.1029,0.7984,772.4355123019153,657.0,907.5880866824625,834.3134490951181,1275.691353914701,1670.6613759200784,927.5273998855246,498.6115934804832,0.0914,0.1687,36,56,80,138,301,332,228,1171,0,0,0,0,1,0,0,1,415,569,574,814,1036,761,488,4657,139,241,335,629,645,445,191,2625,3951.0,696.0,1119.0,3259.0,4647.0,0.8502259522272434,0.14977404777275663,0.7004519044544868,safe,Trump,0.14977404777275663,0.8502259522272434,0.4199096191091026,0.5800903808908974,0.8932,0.7532,0.0891,-0.14,0.2523
RANDOLPH,RM,RAMSEUR,3065.0,2665,400,519,1303,829,13,1,2200,370,19,8,225,1379,1492,332,509,420,386,550,451,417,2252,2009,1258,0.845,0.7538,0.472,4695.0,3212.0,552.0,26.0,37.0,0.0,478.0,390.0,822.0,3097.0,3620.0,2589.0,448.0,23.0,29.0,506.0,2526.0,1483.0,0.6841,0.1176,0.1751,0.0079,0.3159,0.771,324.2810441821233,276.0,825.9187993588849,416.39870484418776,544.0650226145051,559.9062106890083,400.49252427958885,384.83983261650155,0.0711,0.1722,16,41,64,55,133,148,129,586,4,10,19,24,52,49,45,203,193,300,263,348,459,385,304,2252,61,128,149,261,306,254,99,1258,1645.0,642.0,796.0,1363.0,2287.0,0.7192829033668562,0.28071709663314387,0.4385658067337123,safe,Trump,0.28071709663314387,0.7192829033668562,0.47228683865325755,0.5277131613467425,0.845,0.5813,0.0857,-0.2637,0.1837
RANDOLPH,RN,RANDLEMAN,5958.0,5220,738,735,2707,1753,23,2,4719,367,27,17,412,2587,2960,626,990,932,868,1028,869,645,4514,4058,2406,0.8648,0.7774,0.4609,9152.0,6853.0,562.0,50.0,59.0,1.0,897.0,730.0,1441.0,6647.0,6947.0,5410.0,456.0,46.0,43.0,889.0,5290.0,2299.0,0.7488,0.0614,0.1575,0.0064,0.2512,0.7591,882.408509634343,750.0,1230.3675249874339,951.3639304020368,1498.8473540863235,1345.9957728587797,1086.5166109639283,634.2355537657244,0.0879,0.1715,23,54,94,129,207,294,190,991,16,21,55,64,107,98,67,428,416,640,716,717,884,684,457,4514,133,290,336,525,541,418,163,2406,3505.0,1039.0,1388.0,2828.0,4544.0,0.7713468309859155,0.2286531690140845,0.542693661971831,safe,Trump,0.2286531690140845,0.7713468309859155,0.45146126760563376,0.5485387323943662,0.8648,0.6645,0.0922,-0.2003,0.2125
RANDOLPH,SE,SOUTHEAST,2076.0,1904,172,180,1196,526,2,0,1832,66,2,6,33,971,979,205,289,286,287,366,354,289,1689,1525,1002,0.8871,0.8009,0.5263,2788.0,2424.0,128.0,11.0,7.0,1.0,59.0,158.0,145.0,2390.0,2217.0,1977.0,96.0,11.0,7.0,85.0,1954.0,364.0,0.8694,0.0459,0.052,0.0025,0.1306,0.7952,329.30396509686835,280.0,579.9351617467269,646.5744969353665,471.53206037556146,770.2487364929633,382.92586012689026,218.13062724648955,0.0776,0.1416,16,42,50,59,105,142,129,543,0,0,0,0,0,0,0,0,148,208,236,249,322,325,201,1689,53,101,146,190,242,196,74,1002,1482.0,221.0,325.0,1297.0,1703.0,0.8702290076335878,0.1297709923664122,0.7404580152671756,safe,Trump,0.1297709923664122,0.8702290076335878,0.4119083969465649,0.5880916030534351,0.8871,0.722,0.0876,-0.1651,0.2585
RANDOLPH,SO,SOUTHERN,3723.0,3341,382,324,1956,1047,14,0,3235,159,9,7,120,1726,1807,353,530,518,559,633,702,428,2960,2680,1667,0.886,0.8022,0.499,5214.0,4477.0,179.0,19.0,11.0,0.0,199.0,329.0,408.0,4418.0,4035.0,3547.0,149.0,18.0,8.0,243.0,3515.0,737.0,0.8586,0.0343,0.0783,0.0021,0.1414,0.7739,357.99987992388327,304.0,508.70394578400476,620.2604881021214,623.2703465575054,996.8554747876342,543.0966560229081,368.97475921125545,0.0703,0.179,30,44,77,110,146,265,163,835,3,1,7,13,13,25,12,74,242,374,401,484,569,581,309,2960,82,167,247,322,441,299,109,1667,2551.0,450.0,620.0,2214.0,3001.0,0.850049983338887,0.14995001666111296,0.7000999666777741,safe,Trump,0.14995001666111296,0.850049983338887,0.4199800066644452,0.5800199933355548,0.886,0.6856,0.0818,-0.2004,0.2323
RANDOLPH,ST,STALEY,2135.0,1912,223,212,1122,569,9,0,1737,156,8,10,94,940,1034,225,322,288,325,368,348,259,1679,1525,959,0.8781,0.7976,0.5016,2968.0,2338.0,234.0,24.0,5.0,2.0,162.0,203.0,285.0,2287.0,2275.0,1856.0,187.0,14.0,5.0,164.0,1822.0,630.0,0.7877,0.0788,0.096,0.0017,0.2123,0.7665,238.19503718224354,202.0,353.81904614965816,249.62194293527276,336.9554666215566,433.38869837158705,303.19357332910687,135.02096989246877,0.0912,0.1677,17,23,37,61,75,121,83,417,0,4,2,7,8,6,6,33,140,239,215,278,340,290,177,1679,62,91,142,200,228,175,61,959,1370.0,325.0,450.0,1150.0,1695.0,0.8082595870206489,0.19174041297935104,0.6165191740412979,safe,Trump,0.19174041297935104,0.8082595870206489,0.4366961651917404,0.5633038348082595,0.8781,0.6222,0.0834,-0.2559,0.2756
RANDOLPH,SW,SOUTHWEST,2852.0,2596,256,155,1676,755,10,0,2564,30,19,2,46,1307,1351,275,411,385,418,574,456,333,2301,2075,1348,0.8864,0.7993,0.5193,3938.0,3509.0,61.0,20.0,54.0,0.0,102.0,192.0,200.0,3475.0,3111.0,2824.0,50.0,14.0,40.0,123.0,2801.0,429.0,0.8911,0.0155,0.0508,0.0137,0.1089,0.79,508.3267735463713,432.0,228.74984159358266,705.598806604759,535.3614432808449,593.6375972378437,465.6621176471407,403.5263914367451,0.1188,0.2031,19,41,54,105,154,155,103,631,0,0,0,0,0,0,0,0,212,277,313,395,479,400,225,2301,63,140,199,316,330,222,78,1348,2039.0,246.0,442.0,1685.0,2285.0,0.8923413566739606,0.10765864332603939,0.7846827133479213,safe,Trump,0.10765864332603939,0.8923413566739606,0.40306345733041576,0.5969365426695843,0.8864,0.7709,0.0921,-0.1155,0.2291
RANDOLPH,TB,TABERNACLE,3168.0,2776,392,175,1750,834,16,1,2802,39,8,12,62,1379,1513,309,442,480,476,598,515,348,2398,2168,1206,0.8638,0.781,0.4344,4387.0,3976.0,48.0,29.0,16.0,0.0,102.0,216.0,174.0,3944.0,3442.0,3161.0,38.0,28.0,8.0,117.0,3143.0,411.0,0.9063,0.0109,0.0397,0.0036,0.0937,0.7846,422.94257093644234,360.0,410.695223313826,784.0489204901908,734.3383307825845,529.0375878357444,337.72512012205385,290.0481763444202,0.0975,0.1447,13,21,44,53,105,130,84,450,0,0,0,0,0,0,0,0,185,292,356,400,516,424,225,2398,46,115,164,281,289,248,63,1206,2133.0,270.0,448.0,1776.0,2403.0,0.8876404494382022,0.11235955056179775,0.7752808988764044,safe,Trump,0.11235955056179775,0.8876404494382022,0.4049438202247191,0.5950561797752809,0.8638,0.5987,0.0771,-0.2651,0.1489
RANDOLPH,TR,TRINITY,9487.0,8438,1049,1010,4716,2672,35,5,7572,663,115,27,287,4060,4536,925,1387,1375,1427,1659,1445,1269,7150,6408,3915,0.8474,0.7594,0.464,12022.0,10184.0,497.0,89.0,254.0,0.0,389.0,609.0,716.0,10071.0,9631.0,8325.0,404.0,67.0,183.0,462.0,8258.0,1838.0,0.8471,0.0413,0.0596,0.0211,0.1529,0.8011,1100.3972725218593,935.0,1736.517543496339,1125.2290663043723,1526.1681674736403,1657.0528776153665,1696.5458017446372,963.2416376456766,0.0835,0.2019,30,71,103,155,257,364,312,1292,1,1,4,8,14,16,8,52,598,892,988,1219,1342,1216,895,7150,178,375,552,832,909,776,293,3915,5753.0,1407.0,1972.0,4670.0,7160.0,0.8034916201117318,0.19650837988826816,0.6069832402234636,safe,Trump,0.19650837988826816,0.8034916201117318,0.43860335195530725,0.5613966480446928,0.8474,0.6465,0.0836,-0.2009,0.1924
RANDOLPH,TT,TRINITY TABERNACLE,4279.0,3834,445,345,2355,1117,16,1,3763,93,10,15,87,1935,2018,450,616,635,709,816,652,401,3321,3001,1786,0.8662,0.7827,0.4658,5733.0,5316.0,90.0,38.0,23.0,0.0,73.0,193.0,154.0,5285.0,4455.0,4163.0,63.0,34.0,19.0,84.0,4151.0,417.0,0.9273,0.0157,0.0269,0.004,0.0727,0.7771,418.21155721941255,355.0,601.00493666472,446.1607317734254,713.9342741092815,645.9906165302087,371.0182683212393,189.45542394100536,0.0972,0.1303,26,28,60,78,142,199,105,638,1,1,0,0,0,0,0,2,301,430,477,610,721,504,278,3321,75,188,301,451,427,263,81,1786,2860.0,483.0,734.0,2376.0,3343.0,0.8555189949147473,0.14448100508525277,0.7110379898294945,safe,Trump,0.14448100508525277,0.8555189949147473,0.4177924020341011,0.5822075979658989,0.8662,0.6689,0.0906,-0.1973,0.1667
RANDOLPH,UG,UNION GROVE,7644.0,6854,790,715,3914,2200,24,1,6448,179,42,22,472,3485,3713,835,1175,979,1077,1305,1299,974,5926,5355,3445,0.8646,0.7813,0.5026,10821.0,8834.0,241.0,64.0,68.0,2.0,949.0,663.0,1659.0,8519.0,8395.0,7096.0,174.0,56.0,50.0,1024.0,6931.0,1987.0,0.8164,0.0223,0.1533,0.0063,0.1836,0.7758,738.3269778793732,628.0,1242.7656622898312,1748.684226624707,2131.8399042075825,2271.7653856561633,1908.5770904402802,1290.6042476743376,0.0532,0.2307,62,93,126,220,332,492,356,1681,0,4,6,13,10,32,12,77,538,710,786,964,1172,1078,678,5926,169,323,478,724,830,698,223,3445,4897.0,1021.0,1516.0,4034.0,5918.0,0.827475498479216,0.17252450152078405,0.654950996958432,safe,Trump,0.17252450152078405,0.827475498479216,0.4290098006083136,0.5709901993916864,0.8646,0.6443,0.0908,-0.2203,0.2024
RICHMOND,01,ROCKINGHAM #1,4548.0,3657,891,1682,795,1164,12,4,1916,1973,26,53,141,1810,2376,499,718,671,647,763,710,540,2781,2704,1708,0.7605,0.7394,0.467,7472.0,3194.0,3324.0,139.0,79.0,4.0,331.0,401.0,484.0,3137.0,5705.0,2657.0,2425.0,109.0,67.0,296.0,2624.0,4278.0,0.4275,0.4449,0.0648,0.0106,0.5725,0.7635,262.18203976411263,223.0,1133.4470170782265,985.346891310134,838.1554001430746,898.3512630594568,767.4804495704263,670.632059836593,0.035,0.192,12,19,50,75,144,184,123,607,5,3,11,28,46,85,51,229,177,335,361,442,607,539,320,2781,81,169,216,348,441,322,131,1708,1301.0,1522.0,1580.0,1071.0,2823.0,0.46085724406659584,0.5391427559334042,-0.07828551186680838,competitive,Harris,0.5391427559334042,0.46085724406659584,0.5756571023733617,0.42434289762663835,0.7605,0.3547,0.0636,-0.4058,0.1623
RICHMOND,02,ROCKINGHAM #2,4810.0,4190,620,1310,1362,1496,19,3,3273,978,24,41,135,2099,2438,529,683,630,729,798,791,650,3526,3285,2142,0.8415,0.784,0.5112,6905.0,4619.0,1420.0,130.0,85.0,1.0,333.0,317.0,435.0,4562.0,5250.0,3676.0,1023.0,100.0,69.0,259.0,3638.0,2286.0,0.6689,0.2056,0.063,0.0123,0.3311,0.7603,537.683149112605,457.0,1121.193283513993,689.1040606307939,697.8635091791484,1331.1437967031925,1050.54905896647,538.055368702221,0.0709,0.2094,22,35,71,127,178,281,220,934,8,22,37,60,90,121,106,444,303,413,450,587,658,656,459,3526,100,171,319,434,499,425,194,2142,2385.0,1190.0,1392.0,1965.0,3575.0,0.6671328671328671,0.3328671328671329,0.33426573426573425,safe,Trump,0.3328671328671329,0.6671328671328671,0.49314685314685314,0.5068531468531469,0.8415,0.5728,0.0859,-0.2687,0.189
RICHMOND,08,MARKS CREEK #1,3644.0,3090,554,1302,827,946,12,3,1775,1445,21,61,61,1527,1863,394,540,491,533,627,604,455,2456,2384,1568,0.7948,0.7715,0.5074,5318.0,2367.0,2319.0,143.0,33.0,10.0,122.0,324.0,191.0,2340.0,4117.0,1955.0,1745.0,96.0,28.0,112.0,1938.0,2951.0,0.4451,0.4361,0.0359,0.0062,0.5549,0.7742,618.070449176451,525.0,573.1003932234823,579.0244839922043,640.9994383328541,674.8443442317542,611.8377443124333,383.89014230363995,0.1142,0.184,14,23,41,60,116,160,128,542,4,5,8,19,24,19,23,102,208,254,300,421,501,479,293,2456,65,134,224,325,386,326,107,1568,1295.0,1185.0,1261.0,1125.0,2480.0,0.5221774193548387,0.4778225806451613,0.044354838709677435,tossup,Trump,0.4778225806451613,0.5221774193548387,0.5511290322580645,0.44887096774193547,0.7948,0.5279,0.0847,-0.2669,0.165
RICHMOND,09,MARKS CREEK #2,5152.0,4390,762,1489,1430,1461,10,0,3138,1326,28,109,106,2151,2628,545,789,678,817,921,733,669,3539,3366,2107,0.8062,0.7667,0.48,7457.0,4530.0,1849.0,272.0,41.0,2.0,259.0,504.0,389.0,4482.0,5800.0,3702.0,1395.0,207.0,28.0,237.0,3673.0,2927.0,0.6075,0.248,0.0522,0.0055,0.3925,0.7778,802.3640606337659,682.0,997.5864308006704,1034.305662727443,1282.3131158648375,812.8401701290874,562.4372291870234,503.7424542150076,0.101,0.1342,17,47,52,107,180,188,192,783,10,26,25,76,121,117,130,505,253,408,423,705,706,601,442,3539,100,175,270,493,466,430,172,2107,2272.0,1322.0,1486.0,1927.0,3594.0,0.6321647189760712,0.36783528102392876,0.2643294379521424,safe,Trump,0.36783528102392876,0.6321647189760712,0.5071341124095715,0.4928658875904285,0.8062,0.4642,0.0715,-0.342,0.1835
RICHMOND,10,BEAVER DAM #1,888.0,769,119,336,179,250,4,0,412,315,3,13,46,391,422,95,103,122,124,161,177,106,612,584,387,0.7958,0.7594,0.5033,1909.0,749.0,828.0,54.0,6.0,0.0,190.0,82.0,253.0,725.0,1608.0,658.0,728.0,46.0,0.0,163.0,645.0,1160.0,0.3924,0.4337,0.1325,0.0031,0.6076,0.8423,433.827110068105,369.0,342.03564272918317,408.3646796760659,290.70265772875507,285.9238063760747,145.37658717614087,105.42604323530314,0.1639,0.0947,2,3,11,18,21,61,35,151,2,7,9,6,15,16,8,63,47,49,80,103,129,144,60,612,15,31,53,81,113,65,29,387,261.0,344.0,357.0,223.0,605.0,0.43140495867768597,0.5685950413223141,-0.13719008264462812,lean,Harris,0.5685950413223141,0.43140495867768597,0.5874380165289257,0.4125619834710744,0.7958,0.4947,0.0768,-0.3011,0.1579
RICHMOND,14,STEELES #1,129.0,114,15,59,26,29,0,0,48,65,0,0,3,53,64,16,12,8,14,24,27,28,83,86,63,0.7281,0.7544,0.5526,219.0,79.0,92.0,3.0,9.0,0.0,21.0,15.0,33.0,79.0,165.0,63.0,71.0,3.0,5.0,22.0,63.0,140.0,0.3607,0.4201,0.1507,0.0411,0.6393,0.7534,28.848385437611316,25.0,46.62365323250313,24.186020114361,37.8817182514088,28.55698760490817,51.5774163884566,52.451609886566025,0.0823,0.2968,1,1,2,2,3,14,9,32,0,0,0,0,0,0,0,0,4,7,3,9,24,21,15,83,2,2,5,8,17,21,8,63,33.0,57.0,56.0,28.0,90.0,0.36666666666666664,0.6333333333333333,-0.26666666666666666,safe,Harris,0.6333333333333333,0.36666666666666664,0.6133333333333333,0.38666666666666666,0.7281,0.25,0.0482,-0.4781,0.125
RICHMOND,21,ROCKINGHAM #3,1984.0,1808,176,558,599,650,1,0,1362,428,6,26,34,885,977,195,271,263,307,364,300,284,1581,1447,997,0.8744,0.8003,0.5514,2530.0,1775.0,494.0,38.0,25.0,0.0,68.0,130.0,127.0,1739.0,2018.0,1450.0,401.0,33.0,21.0,93.0,1425.0,755.0,0.7016,0.1953,0.0502,0.0099,0.2984,0.7976,208.49780089940595,177.0,418.6635821489165,291.72191614978647,368.708192536551,477.3547054013266,206.72643421198163,170.0747310277225,0.0773,0.1397,13,20,33,60,127,117,112,482,0,0,0,0,0,0,0,0,123,168,215,292,319,259,205,1581,37,96,127,234,238,196,69,997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8744,0.6308,0.0778,-0.2436,0.1897
RICHMOND,22,WOLF PIT #1,2542.0,2115,427,773,584,745,12,1,1346,825,13,46,93,1101,1259,311,364,344,410,452,370,291,1600,1588,955,0.7565,0.7508,0.4515,4041.0,2166.0,1184.0,100.0,15.0,2.0,327.0,247.0,406.0,2128.0,3087.0,1743.0,910.0,80.0,11.0,227.0,1727.0,1875.0,0.536,0.293,0.1005,0.0037,0.464,0.7639,262.24581548960384,223.0,221.41747925072457,540.2314230176187,434.27418153217366,437.63420253818896,545.354242252305,165.54123856319472,0.0766,0.2076,10,11,20,45,74,105,78,343,0,0,0,0,0,0,0,0,101,196,200,293,330,303,177,1600,41,95,134,190,228,210,57,955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.7565,0.3248,0.0631,-0.4317,0.1318
