county_desc,precinct_abbrv,precinct_desc,reg_total,reg_active,reg_inactive,party_dem,party_rep,party_unaf,party_lib,party_other,race_white,race_black,race_asian,race_aian,eth_hispanic,gender_male,gender_female,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,total_votes_g2024,total_votes_g2020,total_votes_g2018,turnout_rate_g2024,turnout_rate_g2020,turnout_rate_g2018,pop_total,pop_18_24,pop_voting_age,est_vap_total,est_vap_youth,pop_white_alone,pop_black_alone,pop_hispanic,pop_asian_alone,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_18_24,pct_65plus,tv_18_24_p2026,tv_25_34_p2026,tv_total_p2026,tv_18_24_g2025,tv_25_34_g2025,tv_total_g2025,tv_18_24_g2024,tv_25_34_g2024,tv_total_g2024,tv_18_24_g2018,tv_25_34_g2018,tv_total_g2018,v_trump_2024,v_harris_2024,v_stein_gov_2024,v_robinson_gov_2024,two_pty_2024,precinct_rep_pct,precinct_dem_pct,precinct_margin,competitiveness,winner_2024,youth_dem_pct_raw,youth_rep_pct_raw,youth_dem_pct,youth_rep_pct,overall_turnout_2024,youth_turnout_2024,youth_share_2024,youth_turnout_gap,youth_turnout_2018,youth_nonvoters,new_youth_voters,new_dem_raw,new_rep_raw,sim_trump_raw,sim_harris_raw,sim_total_raw,sim_margin_raw,sim_winner_raw,new_dem_blend,new_rep_blend,sim_trump_blend,sim_harris_blend,sim_total_blend,sim_margin_blend,sim_winner_blend,flipped_raw,flipped_blend
ROCKINGHAM,HU-1,HUNTSVILLE-1,4541.0,4069,472,562,2035,1447,25,0,3655,165,14,11,152,2072,2211,403,655,647,678,880,742,536,3605,3263,2017,0.886,0.8019,0.4957,5892.852675508709,452.13489929425214,4159.421613098351,5009.0,384.0,5078.923789903498,82.75469787466481,506.9994826229806,59.703964199958826,813.9288856052112,0.8619,0.014,0.086,0.0767,0.1295,31,72,1239,0,1,6,269,466,3605,93,215,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.886,0.6675,0.0746,-0.2185,0.2308,134,13.0,8.0,5.0,5.0,8.0,13.0,-23.076923076923077,Harris,8.0,5.0,5.0,8.0,13.0,-23.076923076923077,Harris,False,False
ROCKINGHAM,LI-1,LINCOLN-1,4204.0,3725,479,662,1810,1230,21,2,3293,498,9,9,80,1924,2127,360,581,583,620,743,743,574,3247,2964,1923,0.8717,0.7957,0.5162,5036.580517719607,440.4528925656584,4226.340155398125,4281.0,374.0,3805.503179559828,711.1841996304885,218.7713349189585,26.0,1231.07733815978,0.7556,0.1412,0.0434,0.0875,0.2022,46,84,1300,0,0,1,237,394,3247,78,175,1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8717,0.6583,0.073,-0.2134,0.2167,123,12.0,7.0,5.0,5.0,7.0,12.0,-16.666666666666664,Harris,7.0,5.0,5.0,7.0,12.0,-16.666666666666664,Harris,False,False
ROCKINGHAM,MO,MONROETON,3628.0,3320,308,538,1660,1111,11,0,2896,299,17,7,75,1656,1795,276,482,531,558,675,643,463,2957,2656,1767,0.8907,0.8,0.5322,3857.5547523332552,76.74033669903085,3118.4349510820057,3279.0,65.0,3318.4014497677954,339.97097608470074,137.94099396084837,11.01931258779042,539.1533025654599,0.8602,0.0881,0.0358,0.0199,0.2693,35,75,1215,1,0,3,213,364,2957,79,192,1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8907,0.7717,0.072,-0.119,0.2862,63,6.0,4.0,2.0,2.0,4.0,6.0,-33.33333333333333,Harris,4.0,2.0,2.0,4.0,6.0,-33.33333333333333,Harris,False,False
ROCKINGHAM,NB,NEW BETHEL,3846.0,3513,333,453,1820,1218,21,1,3219,144,26,10,62,1792,1846,322,505,570,531,779,668,471,3144,2860,1837,0.895,0.8141,0.5229,5796.352052880856,493.6006500280568,4657.984373416888,4927.0,420.0,4845.149861057908,103.919726490033,535.9635892779133,0.0,951.2021918229476,0.8359,0.0179,0.0925,0.0852,0.1377,44,69,1138,0,0,2,250,385,3144,84,207,1837,2413.0,730.0,986.0,1932.0,3143.0,0.7677378300986318,0.2322621699013681,0.5354756601972637,safe,Trump,0.2322621699013681,0.7677378300986318,0.4529048679605472,0.5470951320394528,0.895,0.7764,0.0795,-0.1186,0.2609,72,7.0,2.0,5.0,2418.0,732.0,3150.0,53.52380952380953,Trump,3.0,4.0,2417.0,733.0,3150.0,53.46031746031746,Trump,False,False
ROCKINGHAM,RC,ROCK CENTRAL,5007.0,4563,444,870,2208,1461,19,5,3952,560,11,7,76,2337,2455,466,645,648,778,863,930,677,4044,3635,2420,0.8863,0.7966,0.5304,7428.078977522408,508.9839558794955,6077.233256058738,6314.0,433.0,5750.135243709638,1143.951912707597,297.0474056928439,29.272497052061496,1677.9437338127698,0.7741,0.154,0.04,0.0685,0.2513,49,86,1715,2,5,120,337,444,4044,90,208,2420,3036.0,1029.0,1335.0,2514.0,4065.0,0.7468634686346863,0.2531365313653136,0.4937269372693726,safe,Trump,0.2531365313653136,0.7468634686346863,0.4612546125461254,0.5387453874538746,0.8863,0.7232,0.0833,-0.1631,0.1931,129,13.0,3.0,10.0,3046.0,1032.0,4078.0,49.386954389406576,Trump,6.0,7.0,3043.0,1035.0,4078.0,49.23982344286415,Trump,False,False
ROCKINGHAM,RE-1,REIDSVILLE-1,6010.0,4984,1026,2047,1405,1513,17,2,2881,2421,20,11,195,2491,3250,475,937,867,797,1081,1013,840,4269,3929,2582,0.8565,0.7883,0.5181,10798.564022194005,583.3549524336099,8296.412137888501,9179.0,496.0,6069.803242134382,3200.6337491761706,504.2342276640785,28.245954182342498,4728.760780059622,0.5621,0.2964,0.0467,0.054,0.2094,31,83,1445,7,23,639,263,579,4269,139,248,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8565,0.5537,0.0616,-0.3028,0.2926,212,21.0,13.0,8.0,8.0,13.0,21.0,-23.809523809523807,Harris,13.0,8.0,8.0,13.0,21.0,-23.809523809523807,Harris,False,False
ROCKINGHAM,RE-2,REIDSVILLE-2,5428.0,4582,846,1593,1501,1473,15,0,3112,1681,25,7,134,2211,2994,434,793,786,716,887,937,875,4030,3700,2558,0.8795,0.8075,0.5583,5820.146419073247,325.7924894674552,4636.439161915268,4947.0,277.0,3905.724229990204,1416.4822586958885,490.03237819593375,22.73473322986708,1914.4221890830424,0.6711,0.2434,0.0842,0.056,0.2725,37,61,1533,9,32,799,277,471,4030,122,233,2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8795,0.6382,0.0687,-0.2413,0.2811,157,16.0,10.0,6.0,6.0,10.0,16.0,-25.0,Harris,10.0,6.0,6.0,10.0,16.0,-25.0,Harris,False,False
ROCKINGHAM,ST,STONEVILLE,5070.0,4510,560,857,2058,1574,18,3,3869,566,4,3,162,2308,2523,444,749,635,723,991,799,729,3975,3539,2343,0.8814,0.7847,0.5195,8133.698238313289,650.5011020995263,6563.621571498278,6914.0,553.0,6590.656438946107,789.5494782291571,857.8140507038615,11.183234483925236,1543.0417993671815,0.8103,0.0971,0.1055,0.08,0.2085,50,96,1501,2,11,182,316,489,3975,108,217,2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8814,0.7117,0.0795,-0.1697,0.2432,128,13.0,8.0,5.0,5.0,8.0,13.0,-23.076923076923077,Harris,8.0,5.0,5.0,8.0,13.0,-23.076923076923077,Harris,False,False
ROCKINGHAM,WI,WILLIAMSBURG,4102.0,3576,526,1066,1449,1046,15,0,2514,976,11,12,192,1839,2075,339,592,525,558,781,745,562,3108,2863,1893,0.8691,0.8006,0.5294,7147.385649586045,445.858462934511,5571.4909915827975,6075.0,379.0,4877.55092881292,1697.24117751537,1066.6405675350054,29.0,2269.834720773125,0.6824,0.2375,0.1492,0.0624,0.2393,26,55,1187,0,0,1,213,360,3108,95,161,1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8691,0.6283,0.0685,-0.2408,0.2802,126,13.0,8.0,5.0,5.0,8.0,13.0,-23.076923076923077,Harris,8.0,5.0,5.0,8.0,13.0,-23.076923076923077,Harris,False,False
ROCKINGHAM,WS-1,WESTERN-1,5724.0,5002,722,1172,2165,1629,30,6,4252,717,20,7,117,2505,2882,414,839,721,806,955,1073,916,4424,4002,2529,0.8844,0.8001,0.5056,9337.505147999764,637.4560616758362,7784.118837809469,7937.0,542.0,6745.718064409626,1629.8446096789312,432.70325150492624,23.0,2591.787083590137,0.7224,0.1745,0.0463,0.0683,0.2284,31,95,1538,6,18,482,324,533,4424,112,219,2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_data,no_data,0.6,0.4,0.6,0.4,0.8844,0.7826,0.0732,-0.1018,0.2705,90,9.0,5.0,4.0,4.0,5.0,9.0,-11.11111111111111,Harris,5.0,4.0,4.0,5.0,9.0,-11.11111111111111,Harris,False,False
ROWAN,01,BARNHARDT MILL,1878.0,1666,212,159,983,518,6,0,1626,45,3,2,51,813,907,158,262,297,281,351,324,205,1484,1341,785,0.8908,0.8049,0.4712,1766.7685144811676,141.59329237866373,1423.0847324607164,1502.0,120.0,1639.484454290532,59.886445125238666,85.63670924089304,8.04996349810231,127.2840601906356,0.928,0.0339,0.0485,0.0801,0.1759,14,18,354,0,0,0,109,211,1484,41,84,785,1267.0,233.0,352.0,1034.0,1500.0,0.8446666666666667,0.1553333333333333,0.6893333333333334,safe,Trump,0.1553333333333333,0.8446666666666667,0.4221333333333333,0.5778666666666668,0.8908,0.6899,0.0735,-0.2009,0.2595,49,5.0,1.0,4.0,1271.0,234.0,1505.0,68.90365448504984,Trump,2.0,3.0,1270.0,235.0,1505.0,68.77076411960132,Trump,False,False
ROWAN,02,BLACKWELDER PARK,1445.0,1231,214,355,432,438,6,0,800,366,11,1,122,570,711,112,298,207,175,223,240,190,1016,957,571,0.8253,0.7774,0.4639,1694.070717845295,54.24426043495313,1313.5817380811732,1440.0,46.0,1273.0578305453728,274.82989143970286,82.03160182264317,11.717666505758356,421.012887299922,0.7515,0.1622,0.0484,0.032,0.1697,1,15,183,4,19,190,59,177,1016,34,63,571,591.0,467.0,508.0,476.0,1058.0,0.558601134215501,0.441398865784499,0.1172022684310019,lean,Trump,0.441398865784499,0.558601134215501,0.5365595463137997,0.4634404536862003,0.8253,0.5268,0.0581,-0.2985,0.3036,53,5.0,2.0,3.0,594.0,469.0,1063.0,11.759172154280337,Trump,3.0,2.0,593.0,470.0,1063.0,11.571025399811854,Trump,False,False
ROWAN,03,BOSTIAN CROSS ROAD,2333.0,2075,258,194,1265,610,6,0,2044,58,10,5,62,1075,1098,199,334,303,326,453,391,327,1866,1719,1092,0.8993,0.8284,0.5263,1884.275295503996,108.11827337468064,1545.096312811481,1602.0,92.0,1630.283987851269,26.880066995987285,124.34046053235076,13.85080814013774,253.99130765272724,0.8652,0.0143,0.066,0.0574,0.2294,17,17,484,0,0,0,140,212,1866,43,93,1092,1604.0,281.0,429.0,1334.0,1885.0,0.8509283819628647,0.1490716180371352,0.7018567639257294,safe,Trump,0.1490716180371352,0.8509283819628647,0.4196286472148541,0.580371352785146,0.8993,0.7035,0.075,-0.1958,0.2161,59,6.0,1.0,5.0,1609.0,282.0,1891.0,70.17451084082495,Trump,3.0,3.0,1607.0,284.0,1891.0,69.96298254891592,Trump,False,False
ROWAN,04,BRADSHAW,4514.0,4105,409,361,2357,1360,26,1,3911,106,20,5,120,2025,2128,395,606,709,657,902,746,499,3611,3259,2036,0.8797,0.7939,0.496,6343.313861650839,413.1155003080557,4987.742803212649,5392.0,351.0,5078.688540909165,287.60000523811084,692.1096329947654,0.0,1264.625320741674,0.8006,0.0453,0.1091,0.0651,0.177,27,41,787,0,0,3,265,439,3611,76,220,2036,2962.0,628.0,905.0,2420.0,3590.0,0.8250696378830084,0.1749303621169916,0.6501392757660167,safe,Trump,0.1749303621169916,0.8250696378830084,0.4299721448467966,0.5700278551532034,0.8797,0.6709,0.0734,-0.2088,0.1924,130,13.0,2.0,11.0,2973.0,630.0,3603.0,65.02914238134888,Trump,6.0,7.0,2969.0,634.0,3603.0,64.80710519011934,Trump,False,False
ROWAN,05A,CHINA GROVE,4622.0,3974,648,631,1932,1382,28,1,3519,429,30,8,223,1931,2262,436,872,753,618,737,683,523,3451,3099,1935,0.8684,0.7798,0.4869,7519.889263836853,708.5256531907787,5792.886299149659,6392.0,602.0,5427.240053078789,286.4393969313936,1633.8357242388336,3.0203144707086587,2092.6492107580643,0.7217,0.0381,0.2173,0.0942,0.1614,25,73,846,2,4,13,276,601,3451,142,242,1935,2475.0,839.0,1066.0,2000.0,3314.0,0.7468316234158117,0.2531683765841883,0.4936632468316234,safe,Trump,0.2531683765841883,0.7468316234158117,0.4612673506336753,0.5387326493663247,0.8684,0.633,0.08,-0.2354,0.3257,160,16.0,4.0,12.0,2487.0,843.0,3330.0,49.36936936936937,Trump,7.0,9.0,2484.0,846.0,3330.0,49.18918918918919,Trump,False,False
ROWAN,07,CLEVELAND,2051.0,1809,242,395,833,571,10,0,1500,332,9,4,61,953,954,204,333,323,288,365,308,230,1564,1431,888,0.8646,0.791,0.4909,3817.514142771559,290.7445383956071,2999.2920522390027,3245.0,247.0,3001.6536164829063,442.092891986072,373.4728610474789,28.90787685999397,815.8605262886523,0.7863,0.1158,0.0978,0.0762,0.1998,10,25,341,4,6,85,141,203,1564,58,85,888,1112.0,452.0,521.0,934.0,1564.0,0.710997442455243,0.289002557544757,0.421994884910486,safe,Trump,0.289002557544757,0.710997442455243,0.4756010230179028,0.5243989769820971,0.8646,0.6912,0.0902,-0.1734,0.2843,63,6.0,2.0,4.0,1116.0,454.0,1570.0,42.1656050955414,Trump,3.0,3.0,1115.0,455.0,1570.0,42.038216560509554,Trump,False,False
ROWAN,08,SOUTH LOCKE,3468.0,3014,454,551,1436,1016,10,1,2678,339,25,2,199,1583,1640,350,514,483,505,666,585,365,2656,2436,1547,0.8812,0.8082,0.5133,5850.035077333062,484.9596766766398,4253.260494420954,4973.0,412.0,3905.546734626187,467.0127036874364,1361.2260285968791,15.54209169638908,1944.4883427068744,0.6676,0.0798,0.2327,0.0829,0.1527,21,36,665,0,0,1,224,317,2656,70,156,1547,1866.0,802.0,1002.0,1474.0,2668.0,0.699400299850075,0.300599700149925,0.3988005997001499,safe,Trump,0.300599700149925,0.699400299850075,0.48023988005997,0.51976011994003,0.8812,0.64,0.0843,-0.2412,0.2,126,13.0,4.0,9.0,1875.0,806.0,2681.0,39.873181648638564,Trump,6.0,7.0,1873.0,808.0,2681.0,39.72398358821335,Trump,False,False
ROWAN,09,EAST ENOCHVILLE,2165.0,1937,228,194,1085,646,9,3,1814,69,8,2,97,945,1028,227,334,302,315,382,316,289,1673,1537,924,0.8637,0.7935,0.477,2659.8234433373505,112.83003080475108,2014.151549585457,2261.0,96.0,1809.2802639345227,437.0691361207623,337.09688407979337,2.0627502036883603,850.5431794028277,0.6802,0.1643,0.1267,0.0424,0.1375,15,22,368,0,1,4,136,222,1673,50,83,924,1416.0,265.0,380.0,1168.0,1681.0,0.842355740630577,0.1576442593694229,0.6847114812611541,safe,Trump,0.1576442593694229,0.842355740630577,0.4230577037477692,0.5769422962522308,0.8637,0.5991,0.0813,-0.2646,0.2203,91,9.0,1.0,8.0,1424.0,266.0,1690.0,68.52071005917159,Trump,4.0,5.0,1421.0,269.0,1690.0,68.16568047337277,Trump,False,False
ROWAN,10,FAITH,3213.0,2887,326,372,1510,988,16,1,2665,230,13,8,73,1406,1589,279,418,493,426,570,490,537,2556,2357,1585,0.8853,0.8164,0.549,6363.469808875122,697.0774019088633,4620.110763790099,5409.0,593.0,4544.133625256683,595.5840609202781,1036.3182592280564,98.12645733160493,1819.3361836184383,0.7141,0.0936,0.1629,0.1095,0.1708,15,36,722,2,2,103,186,277,2556,71,155,1585,1912.0,623.0,835.0,1514.0,2535.0,0.7542406311637081,0.2457593688362919,0.5084812623274162,safe,Trump,0.2457593688362919,0.7542406311637081,0.4583037475345167,0.5416962524654833,0.8853,0.6667,0.0728,-0.2186,0.2545,93,9.0,2.0,7.0,1919.0,625.0,2544.0,50.86477987421384,Trump,4.0,5.0,1917.0,627.0,2544.0,50.70754716981132,Trump,False,False
ROWAN,11,FRANKLIN,3097.0,2744,353,572,1151,1009,10,2,2265,463,27,5,132,1360,1528,266,424,393,434,599,554,427,2340,2132,1382,0.8528,0.777,0.5036,6373.675033799104,556.6832428350334,5084.439187643751,5418.0,473.0,4594.079181276366,1145.4058442095247,396.78057636078586,58.976409510065714,1779.595852522738,0.7208,0.1797,0.0623,0.0873,0.2461,18,28,590,0,1,2,192,241,2340,66,116,1382,1535.0,835.0,974.0,1226.0,2370.0,0.6476793248945147,0.3523206751054852,0.2953586497890295,safe,Trump,0.3523206751054852,0.6476793248945147,0.5009282700421941,0.4990717299578059,0.8528,0.7218,0.0821,-0.131,0.2481,74,7.0,2.0,5.0,1540.0,837.0,2377.0,29.575094657130833,Trump,4.0,3.0,1538.0,839.0,2377.0,29.406815313420275,Trump,False,False
ROWAN,12,MILFORD HILLS COUNTY,2024.0,1747,277,552,570,612,12,1,1171,611,14,8,81,849,1047,184,317,281,294,307,317,324,1446,1341,830,0.8277,0.7676,0.4751,3323.364195463555,397.1344671024338,2482.5590258691045,2825.0,338.0,1578.99011602031,1543.8280946606956,256.71075174006944,11.964031571730066,1744.374079443245,0.4751,0.4645,0.0772,0.1195,0.1504,8,16,353,4,6,128,118,190,1446,26,94,830,761.0,662.0,729.0,604.0,1423.0,0.5347856640899508,0.4652143359100492,0.0695713281799015,competitive,Trump,0.4652143359100492,0.5347856640899508,0.5460857343640196,0.4539142656359803,0.8277,0.6413,0.0816,-0.1864,0.1413,66,7.0,3.0,4.0,765.0,665.0,1430.0,6.993006993006993,Trump,4.0,3.0,764.0,666.0,1430.0,6.853146853146853,Trump,False,False
ROWAN,13,ROCK GROVE,2389.0,2142,247,190,1229,716,7,0,2094,61,5,3,55,1075,1117,240,327,392,361,484,359,226,1894,1746,1037,0.8842,0.8151,0.4841,2847.714195753999,151.0778481319082,2258.763197186531,2421.0,128.0,2624.3501005154408,170.47507928762303,132.7489102336829,35.8977338529242,223.36409523855767,0.9216,0.0599,0.0466,0.0531,0.1977,19,29,440,0,1,4,155,245,1894,47,119,1037,1595.0,295.0,423.0,1340.0,1890.0,0.843915343915344,0.156084656084656,0.6878306878306879,safe,Trump,0.156084656084656,0.843915343915344,0.4224338624338624,0.5775661375661376,0.8842,0.6458,0.0818,-0.2384,0.1958,85,8.0,1.0,7.0,1602.0,296.0,1898.0,68.80927291886196,Trump,3.0,5.0,1600.0,298.0,1898.0,68.59852476290833,Trump,False,False
ROWAN,14A,GRANITE QUARRY,4538.0,4062,476,590,2033,1418,20,1,3753,334,21,5,120,1965,2242,400,619,716,665,784,752,602,3546,3226,2006,0.873,0.7942,0.4938,6946.667066582169,467.6902622120924,5108.264169646515,5905.0,398.0,6189.050949192141,437.6483481402729,223.7646342601583,33.421336085861526,757.6161173900288,0.8909,0.063,0.0322,0.0673,0.1571,25,29,900,3,4,153,258,415,3546,79,203,2006,2654.0,935.0,1173.0,2125.0,3589.0,0.7394817497910281,0.2605182502089718,0.4789634995820562,safe,Trump,0.2605182502089718,0.7394817497910281,0.4642073000835887,0.5357926999164113,0.873,0.645,0.0728,-0.228,0.1975,142,14.0,4.0,10.0,2664.0,939.0,3603.0,47.87676935886761,Trump,6.0,8.0,2662.0,941.0,3603.0,47.765750763252846,Trump,False,False
ROWAN,15,HATTERS SHOP,3594.0,3211,383,499,1715,977,17,3,2874,366,9,2,95,1628,1714,293,496,517,518,669,638,463,2799,2585,1565,0.8717,0.805,0.4874,5283.806105015863,452.9251975323534,4274.126387110616,4491.0,385.0,4622.211033068518,421.007888586166,4.4160710308019215,92.53408709723396,661.5950719473445,0.8748,0.0797,0.0008,0.0857,0.2034,9,40,705,0,3,31,168,365,2799,61,175,1565,2121.0,634.0,845.0,1716.0,2755.0,0.7698729582577133,0.2301270417422867,0.5397459165154266,safe,Trump,0.2301270417422867,0.7698729582577133,0.4520508166969147,0.5479491833030854,0.8717,0.5734,0.06,-0.2983,0.2082,125,12.0,3.0,9.0,2130.0,637.0,2767.0,53.95735453559812,Trump,5.0,7.0,2128.0,639.0,2767.0,53.81279363932057,Trump,False,False
ROWAN,16,WEST KANNAPOLIS,2524.0,2087,437,552,660,857,15,3,1430,491,28,6,282,968,1234,294,564,443,352,361,279,231,1618,1467,791,0.7753,0.7029,0.379,5070.146045590143,609.773239257392,3807.519547975476,4310.0,518.0,2683.5042076930595,901.23182286462,926.9532495098708,69.47711235599013,2386.641837897084,0.5293,0.1778,0.1828,0.1203,0.0899,5,33,276,7,37,339,135,347,1618,54,112,791,871.0,730.0,800.0,701.0,1601.0,0.5440349781386633,0.4559650218613366,0.0880699562773266,competitive,Trump,0.4559650218613366,0.5440349781386633,0.5423860087445347,0.4576139912554653,0.7753,0.4592,0.0834,-0.3161,0.1837,159,16.0,7.0,9.0,880.0,737.0,1617.0,8.843537414965986,Trump,9.0,7.0,878.0,739.0,1617.0,8.596165739022881,Trump,False,False
ROWAN,17,EAST KANNAPOLIS,2842.0,2341,501,545,887,883,24,2,1861,403,19,3,278,1163,1356,318,566,466,400,475,359,258,1899,1727,949,0.8112,0.7377,0.4054,4557.229342677636,316.70698024302413,3596.3723566034905,3874.0,269.0,3304.3613200050995,733.0142147371489,491.85380793538775,54.00000000000001,1252.8680226725369,0.7251,0.1608,0.1079,0.0695,0.1133,12,25,254,18,42,347,172,347,1899,54,129,949,1199.0,668.0,781.0,941.0,1867.0,0.6422067487948581,0.3577932512051419,0.2844134975897161,safe,Trump,0.3577932512051419,0.6422067487948581,0.5031173004820568,0.4968826995179432,0.8112,0.5409,0.0906,-0.2703,0.1698,146,15.0,5.0,10.0,1209.0,673.0,1882.0,28.480340063761954,Trump,8.0,7.0,1206.0,676.0,1882.0,28.161530286928798,Trump,False,False
ROWAN,18,EAST SPENCER,991.0,766,225,477,70,216,3,0,184,701,2,3,28,395,529,83,180,147,133,173,173,102,565,547,362,0.7376,0.7141,0.4726,1285.5935994508704,87.23661186770288,1092.0403150581917,1093.0,74.0,189.02107209823356,937.8467585924456,135.72576876019116,0.0,1096.5725273526368,0.147,0.7295,0.1056,0.0679,0.2544,2,13,122,1,13,156,28,75,565,29,36,362,81.0,481.0,480.0,58.0,562.0,0.1441281138790035,0.8558718861209964,-0.7117437722419928,safe,Harris,0.8558718861209964,0.1441281138790035,0.7023487544483986,0.2976512455516014,0.7376,0.3373,0.0496,-0.4003,0.3494,55,6.0,5.0,1.0,82.0,486.0,568.0,-71.12676056338029,Harris,4.0,2.0,83.0,485.0,568.0,-70.77464788732394,Harris,False,False
ROWAN,19A,LANDIS,4581.0,4005,576,623,1999,1364,15,4,3509,421,29,3,202,1942,2177,421,792,703,638,817,683,527,3460,3181,1867,0.8639,0.7943,0.4662,7229.376568909824,702.1459993072962,5720.926826404498,6145.0,597.0,4903.2850945731725,431.7349058163038,1389.5395136281684,134.10350281219078,2326.0914743366507,0.6782,0.0597,0.1922,0.0971,0.1805,20,42,733,4,6,136,301,497,3460,97,230,1867,2567.0,878.0,1094.0,2123.0,3445.0,0.7451378809869376,0.2548621190130624,0.4902757619738752,safe,Trump,0.2548621190130624,0.7451378809869376,0.461944847605225,0.5380551523947751,0.8639,0.715,0.087,-0.1489,0.2304,120,12.0,3.0,9.0,2576.0,881.0,3457.0,49.030951692218686,Trump,6.0,6.0,2573.0,884.0,3457.0,48.857390801272786,Trump,False,False
ROWAN,21,NORTH LOCKE,2810.0,2488,322,481,1122,879,6,0,2039,362,23,4,192,1238,1359,287,434,366,379,493,473,378,2157,1968,1304,0.867,0.791,0.5241,3940.379106715605,231.6705020145426,3126.868482705663,3349.0,197.0,2961.484252082952,448.6187513984588,969.7072115808312,32.0,978.8948546326536,0.7516,0.1139,0.2461,0.0588,0.213,14,34,548,0,1,13,179,276,2157,71,98,1304,1487.0,666.0,793.0,1192.0,2153.0,0.690664189503019,0.3093358104969809,0.381328379006038,safe,Trump,0.3093358104969809,0.690664189503019,0.4837343241987923,0.5162656758012076,0.867,0.6237,0.083,-0.2433,0.2474,108,11.0,3.0,8.0,1495.0,669.0,2164.0,38.170055452865064,Trump,5.0,6.0,1493.0,671.0,2164.0,37.985212569316076,Trump,False,False
ROWAN,22,MORGAN #1,960.0,884,76,48,584,249,3,0,884,7,4,1,8,452,431,61,120,135,129,210,170,135,789,723,448,0.8925,0.8179,0.5068,1416.9315686412597,135.18011540681425,1185.0804979487543,1204.0,115.0,1306.5189204442188,2.936034064920245,29.58935943538211,0.0,110.41264819704082,0.9221,0.0021,0.0209,0.0954,0.206,3,8,194,0,0,0,42,93,789,18,46,448,704.0,87.0,147.0,603.0,791.0,0.8900126422250316,0.1099873577749683,0.7800252844500632,safe,Trump,0.1099873577749683,0.8900126422250316,0.4039949431099873,0.5960050568900126,0.8925,0.6885,0.0532,-0.204,0.2951,19,2.0,0.0,2.0,706.0,87.0,793.0,78.0580075662043,Trump,1.0,1.0,705.0,88.0,793.0,77.80580075662043,Trump,False,False
ROWAN,23,MORGAN #2,1733.0,1538,195,118,975,442,3,0,1578,8,4,2,20,772,814,142,247,245,228,345,308,218,1351,1229,760,0.8784,0.7991,0.4941,2634.961034824613,77.50798080993876,2201.765946503805,2240.0,66.0,2580.8457850979985,0.0,58.813625170540185,0.0,54.11524972661429,0.9795,0.0,0.0223,0.0294,0.2559,9,23,348,0,0,0,97,165,1351,35,63,760,1171.0,170.0,256.0,991.0,1341.0,0.8732289336316182,0.1267710663683818,0.7464578672632365,safe,Trump,0.1267710663683818,0.8732289336316182,0.4107084265473527,0.5892915734526474,0.8784,0.6831,0.0718,-0.1953,0.2465,45,4.0,1.0,3.0,1174.0,171.0,1345.0,74.57249070631971,Trump,2.0,2.0,1173.0,172.0,1345.0,74.42379182156134,Trump,False,False
ROWAN,24,MT. ULLA,1612.0,1498,114,160,857,473,8,0,1414,62,1,4,24,737,743,127,197,231,253,330,277,197,1334,1197,811,0.8905,0.7991,0.5414,2125.195698972944,82.81569404140123,1632.819948238218,1806.0,70.0,1931.1992118762143,82.90927879198964,96.242970731244,0.0,193.9964870967285,0.9087,0.039,0.0453,0.039,0.2387,9,10,286,0,0,0,93,149,1334,31,74,811,1071.0,232.0,335.0,860.0,1303.0,0.8219493476592479,0.1780506523407521,0.6438986953184958,safe,Trump,0.1780506523407521,0.8219493476592479,0.4312202609363008,0.5687797390636992,0.8905,0.7323,0.0697,-0.1582,0.2441,34,3.0,1.0,2.0,1073.0,233.0,1306.0,64.31852986217457,Trump,1.0,2.0,1073.0,233.0,1306.0,64.31852986217457,Trump,False,False
